instance_name,config,status,obj,gap_pct,time,n_nodes,n_ops
synth100_069,dfa,limit,886.0,14.3341,598.765625,90042,16
synth100_069,nosbs-off,limit,885.9999823701386,12.866800000000001,598.75,496057,16
synth100_070,dfa,limit,950.0,21.4636,598.390625,10273,18
synth100_070,nosbs-off,limit,949.9999880475499,21.8947,598.5625,159020,18
synth100_071,dfa,limit,1139.0,37.8402,598.6875,10568,19
synth100_071,nosbs-off,limit,1123.9998075405463,37.0107,598.703125,106928,19
synth100_072,dfa,limit,1196.0,29.5987,596.921875,8795,19
synth100_072,nosbs-off,limit,1188.0,29.1246,596.75,101731,19
synth100_073,dfa,limit,1058.0,29.206,596.65625,10214,18
synth100_073,nosbs-off,limit,1046.0,28.3939,596.6875,168333,18
synth100_074,dfa,limit,1659.0,32.9717,598.640625,10217,19
synth100_074,nosbs-off,limit,1659.0,32.9717,596.953125,122424,19
synth100_075,dfa,limit,1477.0,29.654700000000002,596.4375,6014,20
synth100_075,nosbs-off,limit,1471.999978162686,29.1937,596.59375,62676,20
synth100_076,dfa,limit,850.0,34.9412,595.296875,7414,20
synth100_076,nosbs-off,limit,843.0,34.4009,596.296875,63844,20
synth100_077,dfa,limit,1748.0,21.2243,598.328125,7822,19
synth100_077,nosbs-off,limit,1747.9999883291596,22.5973,598.5625,158620,19
synth100_078,dfa,limit,1674.0,42.3536,598.625,11431,18
synth100_078,nosbs-off,limit,1673.9999744040815,42.3536,598.6875,195568,18
synth100_079,dfa,limit,701.0,31.383700000000005,598.8125,10561,19
synth100_079,nosbs-off,limit,700.9999909999996,31.383700000000005,598.625,140901,19
synth100_080,dfa,limit,1228.0,46.9055,598.515625,6826,21
synth100_080,nosbs-off,limit,1225.0,46.7755,598.671875,83507,21
synth100_081,dfa,limit,1278.0,35.6025,598.78125,10751,20
synth100_081,nosbs-off,limit,1230.0,33.0894,598.515625,110931,20
synth100_082,dfa,limit,1462.0,34.0629,598.546875,10262,19
synth100_082,nosbs-off,limit,1455.9999664597583,33.7912,599.140625,174799,19
synth100_083,dfa,limit,1449.0,32.1601,598.75,9947,21
synth100_083,nosbs-off,limit,1425.0,31.0175,598.578125,123798,21
synth100_084,dfa,limit,1222.9999778387562,22.4161,598.578125,38719,17
synth100_084,nosbs-off,limit,1222.9999556516402,26.9828,598.71875,265602,17
synth100_085,dfa,limit,828.9999942788462,21.0954,598.6875,13407,18
synth100_085,nosbs-off,limit,828.9999991158224,21.1098,598.53125,188737,18
synth100_086,dfa,limit,1013.0,20.2369,599,10227,18
synth100_086,nosbs-off,limit,1012.9999991521252,19.9408,598.5625,136517,18
synth100_087,dfa,limit,1134.0,29.1887,598.53125,10229,19
synth100_087,nosbs-off,limit,1134.0,26.5296,599.125,176282,19
synth100_088,dfa,limit,1637.0,37.8131,598.5,2787,23
synth100_088,nosbs-off,limit,1627.9997388701615,37.4693,598.515625,61212,23
synth100_089,dfa,limit,1634.0,25.642600000000005,598.515625,3374,23
synth100_089,nosbs-off,limit,1628.999982690196,25.414399999999997,598.5625,62671,23
synth100_090,dfa,limit,1060.0,23.5849,598.65625,5876,22
synth100_090,nosbs-off,limit,1045.9999874999994,22.5621,598.578125,104875,22
synth100_091,dfa,limit,1296.0,21.2963,598.765625,6643,21
synth100_091,nosbs-off,limit,1295.9970509797113,21.2961,598.78125,95085,21
